SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
103078,Cash loans,M,N,Y,1,90000,675000,24376.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-12510,-4775,-457,-4392,,1,1,0,1,0,0,Laborers,3,2,2,THURSDAY,15,0,0,0,1,1,0,Industry: type 11,0.662743537,0.787613097,0.576208836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103083,Cash loans,F,N,Y,0,202500,929088,33502.5,720000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-17480,-4599,-1273,-1015,,1,1,0,1,0,0,,2,1,1,TUESDAY,12,0,0,0,0,0,0,Kindergarten,,0.739214228,0.678567689,0.0041,,0.9667,,,0,,0,,,,0.0016,,,0.0042,,0.9667,,,0,,0,,,,0.0017,,,0.0042,,0.9667,,,0,,0,,,,0.0016,,,,,0.0016,"Stone, brick",No,1,0,1,0,-1174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103092,Cash loans,F,N,Y,0,202500,783927,42655.5,688500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.010032,-19873,-4771,-5584,-3358,,1,1,1,1,0,0,Laborers,1,2,2,SUNDAY,8,0,0,0,0,0,0,Government,,0.1716719,0.661023539,0.2598,0.193,0.9806,,,0.28,0.2414,0.3333,,0.1057,,0.2617,,0.0044,0.2647,0.2003,0.9806,,,0.282,0.2414,0.3333,,0.1081,,0.2727,,0.0047,0.2623,0.193,0.9806,,,0.28,0.2414,0.3333,,0.1076,,0.2664,,0.0045,,block of flats,0.2068,Panel,No,0,0,0,0,-86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
103096,Cash loans,F,N,Y,0,117000,278460,21676.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-11431,-2696,-4122,-4122,,1,1,0,1,0,0,Security staff,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Transport: type 4,0.311908187,0.570505618,,0.0619,0,0.9896,0.8572,0.0094,0,0.1379,0.1667,0.2083,0.0747,0.0504,0.0556,0,0,0.063,0,0.9896,0.8628,0.0095,0,0.1379,0.1667,0.2083,0.0764,0.0551,0.058,0,0,0.0625,0,0.9896,0.8591,0.0095,0,0.1379,0.1667,0.2083,0.076,0.0513,0.0566,0,0,reg oper account,block of flats,0.0503,"Stone, brick",No,0,0,0,0,-720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103097,Cash loans,F,Y,N,1,90000,585000,41733,585000,Family,Working,Incomplete higher,Married,House / apartment,0.028663,-10705,-3671,-4485,-2212,9,1,1,0,1,0,0,Laborers,3,2,2,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 9,0.309335805,0.021799776,0.387625344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103102,Cash loans,M,N,Y,0,112500,1079581.5,55251,886500,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11626,-875,-882,-2917,,1,1,1,1,0,0,Drivers,2,3,3,TUESDAY,6,0,0,0,0,0,0,Industry: type 9,,0.461156018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103112,Cash loans,M,Y,N,0,270000,675000,45108,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.072508,-9265,-92,-9238,-1928,2,1,1,0,1,1,1,,1,1,1,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.332036023,0.367854106,0.554946769,0.2392,0.3822,0.9732,0.6328,0.3503,0.44,0.3793,0.25,0.2917,0.1958,0.1874,0.3169,0.0347,0.4072,0.2437,0.3967,0.9732,0.6472,0.3535,0.4431,0.3793,0.25,0.2917,0.2003,0.2048,0.3301,0.035,0.431,0.2415,0.3822,0.9732,0.6377,0.3525,0.44,0.3793,0.25,0.2917,0.1992,0.1907,0.3226,0.0349,0.4157,reg oper account,block of flats,0.3378,"Stone, brick",No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103132,Cash loans,F,N,Y,0,112500,634662,24057,472500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-23405,365243,-2087,-4528,,1,0,0,1,0,0,,2,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.522564824,0.490257512,0.1031,0.1064,0.9831,,0.0089,0,0.2069,0.1667,0.2083,0.0732,0.0841,0.0933,0,0,0.105,0.1104,0.9831,,0.009,0,0.2069,0.1667,0.2083,0.0749,0.0918,0.0973,0,0,0.1041,0.1064,0.9831,,0.0089,0,0.2069,0.1667,0.2083,0.0745,0.0855,0.095,0,0,reg oper spec account,block of flats,0.0734,Panel,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103144,Cash loans,F,N,Y,0,112500,643500,50971.5,643500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8263,-819,-3143,-442,,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.576004891,0.522697317,0.0041,,0.9762,,,,0.0345,0.0417,,,,,,,0.0042,,0.9762,,,,0.0345,0.0417,,,,,,,0.0042,,0.9762,,,,0.0345,0.0417,,,,,,,,block of flats,0.0025,"Stone, brick",No,0,0,0,0,-678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103145,Cash loans,F,N,N,1,54000,315000,25015.5,315000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,-9708,-92,-4521,-242,,1,1,1,1,0,0,Core staff,3,2,2,MONDAY,13,0,0,0,0,0,0,Other,0.366972378,0.491785879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103146,Cash loans,F,N,Y,2,180000,156384,16551,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-11200,-2937,-5522,-3855,,1,1,1,1,1,0,High skill tech staff,4,2,2,TUESDAY,16,0,0,0,0,0,0,Emergency,0.675009939,0.598511261,0.643025564,0.0124,,0.9786,,,,0.0517,0.1042,,,,0.0121,,,0.0084,,0.9702,,,,0.0345,0.0417,,,,0.0079,,,0.0125,,0.9786,,,,0.0517,0.1042,,,,0.0123,,,,block of flats,0.0166,,No,1,0,1,0,-356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
103147,Cash loans,M,N,Y,0,315000,969979.5,49657.5,796500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.003818,-12499,-227,-452,-4597,,1,1,0,1,1,0,Managers,2,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.492008162,0.491490749,0.544234741,0.0619,0.0496,0.9712,,,0,0.069,0.0833,,0.0139,,0.0278,,0,0.063,0.0515,0.9603,,,0,0,0,,0,,0.0021,,0,0.0625,0.0496,0.9712,,,0,0.069,0.0833,,0.0141,,0.0283,,0,,block of flats,0.0022,Others,Yes,0,0,0,0,-263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103158,Cash loans,F,N,Y,0,135000,104256,10813.5,90000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.005002,-19611,365243,-7072,-2746,,1,0,0,1,0,0,,1,3,3,THURSDAY,10,0,0,0,0,0,0,XNA,,0.742785666,0.636376171,0.0124,,0.9757,,,,0.069,0.0417,,,,0.0104,,0.0012,0.0126,,0.9757,,,,0.069,0.0417,,,,0.0108,,0.0012,0.0125,,0.9757,,,,0.069,0.0417,,,,0.0106,,0.0012,,block of flats,0.0084,Wooden,No,7,0,7,0,-1571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103171,Cash loans,M,Y,Y,0,157500,291114,22657.5,243000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042,-11011,-1908,-5186,-3468,14,1,1,0,1,0,0,Laborers,2,3,3,MONDAY,10,0,0,0,0,0,0,Transport: type 4,,0.399067124,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7,0,-1803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
103173,Cash loans,F,Y,Y,1,112500,1035000,33516,1035000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-13508,-249,-4388,-1431,1,1,1,0,1,0,0,Core staff,3,2,2,SUNDAY,12,0,0,0,0,1,1,Government,0.722230688,0.58649517,0.627990819,0.0165,,0.9856,,,,,0.125,,,,0.0151,,0.0088,0.0168,,0.9856,,,,,0.125,,,,0.0157,,0.0093,0.0167,,0.9856,,,,,0.125,,,,0.0154,,0.009,,block of flats,0.0138,"Stone, brick",No,14,0,14,0,-956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103184,Cash loans,M,Y,Y,0,225000,257391,29241,238500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.016612,-10670,-1132,-773,-3335,14,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.547366742,0.718032811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103195,Cash loans,F,N,Y,2,148500,599778,30753,477000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008474,-12869,-1548,-130,-4069,,1,1,0,1,0,1,High skill tech staff,4,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.251858474,0.646348756,0.253962809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103196,Cash loans,F,N,Y,2,112500,900000,45954,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-13455,-2184,-433,-4404,,1,1,0,1,1,0,Laborers,4,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.69136733,0.433907986,0.438281374,0.4701,0.3869,0.9811,0.7416,,0,1,0.1667,0,0.4042,,0.4229,,0.0114,0.479,0.4015,0.9811,0.7517,,0,1,0.1667,0,0.4134,,0.4406,,0.0121,0.4747,0.3869,0.9811,0.7451,,0,1,0.1667,0,0.4112,,0.4305,,0.0117,,block of flats,0.3731,Panel,No,0,0,0,0,-2463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103206,Cash loans,F,N,Y,0,81000,166810.5,17221.5,144000,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-12883,-996,-4168,-4168,,1,1,0,1,1,0,Managers,2,2,2,MONDAY,10,0,0,0,0,0,0,Military,,0.6957471,0.843543539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103230,Cash loans,M,Y,N,0,202500,643500,50971.5,643500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-19807,-4240,-5258,-3367,12,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Housing,,0.669991244,0.085032615,0.1485,,0.9921,,,0.16,0.1379,0.3333,,,,0.1549,,0,0.1513,,0.9921,,,0.1611,0.1379,0.3333,,,,0.1614,,0,0.1499,,0.9921,,,0.16,0.1379,0.3333,,,,0.1577,,0,,block of flats,0.1219,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103231,Cash loans,M,Y,Y,1,193500,495000,23944.5,495000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-10677,-3325,-4855,-2818,7,1,1,1,1,0,0,,3,2,2,MONDAY,15,0,0,0,0,0,0,Construction,0.285459633,0.380537414,0.151007535,0.0928,0.079,0.9781,0.7008,0.0122,0,0.2069,0.1667,0.2083,0.0222,0.0756,0.0786,0,0,0.0945,0.082,0.9782,0.7125,0.0123,0,0.2069,0.1667,0.2083,0.0227,0.0826,0.0818,0,0,0.0937,0.079,0.9781,0.7048,0.0123,0,0.2069,0.1667,0.2083,0.0226,0.077,0.08,0,0,reg oper account,block of flats,0.0626,Panel,No,0,0,0,0,-961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
103232,Cash loans,M,Y,Y,0,180000,278460,20947.5,225000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.022625,-17533,-201,-2948,-956,9,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.627561102,0.792264474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
103239,Cash loans,F,N,N,0,254700,773955,29308.5,639000,Unaccompanied,State servant,Secondary / secondary special,Widow,Municipal apartment,0.014464,-21413,-12446,-7067,-955,,1,1,0,1,0,0,Managers,1,2,2,MONDAY,7,0,0,0,0,1,1,Postal,0.59159943,0.01418817,0.577969119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103240,Cash loans,F,N,N,0,360000,781920,40054.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-17320,-1939,-1972,-857,,1,1,1,1,1,0,Managers,2,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.423971733,0.726344528,0.162441998,0.1227,,0.9801,0.728,0,0,0.2759,0.1667,0.0417,,0.1,0.1152,0,0,0.125,,0.9801,0.7387,0,0,0.2759,0.1667,0.0417,,0.1093,0.1201,0,0,0.1239,,0.9801,0.7316,0,0,0.2759,0.1667,0.0417,,0.1018,0.1173,0,0,reg oper account,block of flats,0.0906,,No,1,0,1,0,-428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103243,Cash loans,F,N,Y,0,144000,360000,40846.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17932,-10393,-5422,-1471,,1,1,0,1,0,0,High skill tech staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.59126408,0.482651457,0.528092751,0.1598,0.1075,0.994,0.9524,0.0748,0.1,0.1552,0.25,0.375,0.0714,0.2101,0.1556,0,0,0.063,0.0723,0.9921,0.9543,0.0755,0,0.1379,0.1667,0.375,0.0132,0.2296,0.0653,0,0,0.1613,0.1075,0.994,0.953,0.0753,0.1,0.1552,0.25,0.375,0.0726,0.2138,0.1584,0,0,reg oper account,block of flats,0.2291,"Stone, brick",No,0,0,0,0,-210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103252,Cash loans,M,Y,Y,3,225000,622413,33894,495000,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.030755,-11667,-2952,-4135,-3967,65,1,1,0,1,0,0,Managers,5,2,2,SUNDAY,15,0,0,0,0,0,0,Self-employed,0.370299077,0.324571653,,0.0825,0.0494,0.9826,0.762,,0.08,0.0345,0.5417,0.5833,0.0747,0.0672,0.0826,0,0.0573,0.084,0.0512,0.9826,0.7713,,0.0806,0.0345,0.5417,0.5833,0.0764,0.0735,0.086,0,0.0606,0.0833,0.0494,0.9826,0.7652,,0.08,0.0345,0.5417,0.5833,0.076,0.0684,0.084,0,0.0585,,block of flats,0.1018,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103258,Cash loans,F,N,Y,1,157500,167076,12010.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-14808,-7954,-1532,-5277,,1,1,0,1,0,1,Medicine staff,3,2,2,TUESDAY,16,0,0,0,0,1,1,Other,0.526472269,0.549738659,0.377404249,0.1113,0.0489,0.9975,0.966,0.1028,0.12,0.1034,0.375,0.0417,0.0159,,0.1069,,0,0.1134,0.0508,0.9975,0.9673,0.1037,0.1208,0.1034,0.375,0.0417,0.0163,,0.1114,,0,0.1124,0.0489,0.9975,0.9665,0.1035,0.12,0.1034,0.375,0.0417,0.0162,,0.1088,,0,reg oper account,block of flats,0.1403,"Stone, brick",No,0,0,0,0,-1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103259,Cash loans,F,N,N,0,180000,746280,54306,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-11266,-2689,-2190,-1919,,1,1,1,1,1,0,Core staff,2,2,2,SUNDAY,8,0,0,0,0,0,0,Kindergarten,0.536665058,0.146554358,0.255331771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103279,Cash loans,M,Y,Y,1,360000,539100,27652.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14271,-2451,-1498,-4685,3,1,1,0,1,1,0,Drivers,3,1,1,THURSDAY,13,0,0,0,0,1,1,Self-employed,,0.78977782,,0.034,,0.997,,,0,0.1034,0.0833,,,,0.0402,,,0.0347,,0.997,,,0,0.1034,0.0833,,,,0.0418,,,0.0344,,0.997,,,0,0.1034,0.0833,,,,0.0409,,,,block of flats,0.0316,Monolithic,No,0,0,0,0,-757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103280,Cash loans,F,Y,Y,2,90000,502497,28188,454500,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-16243,-3010,-10376,-4446,7,1,1,0,1,0,0,Accountants,4,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.729648255,0.643634873,0.768807573,0.0845,0,0.9846,0.7892,0.0237,0,0.2414,0.1667,0.2083,0.0271,0.0689,0.0877,0.0116,0.017,0.0861,0,0.9846,0.7975,0.0239,0,0.2414,0.1667,0.2083,0.0278,0.0753,0.0913,0.0117,0.0179,0.0854,0,0.9846,0.792,0.0239,0,0.2414,0.1667,0.2083,0.0276,0.0701,0.0893,0.0116,0.0173,reg oper account,block of flats,0.0856,"Stone, brick",No,0,0,0,0,-2043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
103286,Cash loans,F,Y,Y,0,135000,135000,10575,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.004849,-17458,-4513,-6483,-988,7,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.515162402,0.72239289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103287,Cash loans,F,N,Y,0,180000,450000,23107.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010032,-16054,-2530,-5558,-5380,,1,1,1,1,1,0,Sales staff,2,2,2,FRIDAY,4,0,0,0,0,1,1,Self-employed,0.468786947,0.002975498,0.146442067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
103290,Cash loans,M,Y,Y,1,225000,543037.5,33349.5,463500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-13781,-4404,-4032,-4665,7,1,1,1,1,0,0,Core staff,3,2,2,FRIDAY,14,0,0,0,0,0,0,Military,0.343979727,0.621916752,0.627990819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
103298,Cash loans,F,N,Y,0,36000,360000,15264,360000,Family,Working,Secondary / secondary special,Married,House / apartment,0.0105,-17006,-2764,-3075,-547,,1,1,1,1,1,0,Laborers,2,3,3,WEDNESDAY,15,0,0,0,0,1,1,Kindergarten,0.441639763,0.678057935,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103315,Cash loans,F,Y,Y,0,117000,547344,24237,472500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23681,365243,-14339,-4336,1,1,0,0,1,0,1,,2,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.84965886,0.723807545,0.562060483,0.0722,0.0811,0.9776,0.694,0.0079,0,0.1379,0.1667,0.2083,0.0766,0.0588,0.0628,0,0,0.0735,0.0842,0.9777,0.706,0.008,0,0.1379,0.1667,0.2083,0.0783,0.0643,0.0655,0,0,0.0729,0.0811,0.9776,0.6981,0.008,0,0.1379,0.1667,0.2083,0.0779,0.0599,0.064,0,0,reg oper account,block of flats,0.0537,"Stone, brick",No,0,0,0,0,-2933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
103319,Cash loans,F,N,N,1,270000,550980,35343,450000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-17739,-7267,-7160,-1238,,1,1,0,1,1,0,Medicine staff,3,1,1,WEDNESDAY,15,0,0,0,0,0,0,Medicine,,0.721932607,0.352339973,0.0722,,0.9757,,,,0.2414,0.1667,,0.088,,0.0633,,0.0031,0.0735,,0.9757,,,,0.2414,0.1667,,0.09,,0.066,,0.0033,0.0729,,0.9757,,,,0.2414,0.1667,,0.0896,,0.0645,,0.0032,,block of flats,0.0504,Panel,No,0,0,0,0,-2185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103334,Cash loans,M,Y,Y,0,180000,454500,36040.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-13977,-1662,-1456,-2849,17,1,1,0,1,0,0,Drivers,2,2,2,THURSDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.669522081,0.377404249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
